Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region
SZ-10035,Sam Zeldin,Home Office,Tehran,Tehran,Iran,,EMEA,EMEA
SZ-20035,Sam Zeldin,Home Office,Nanchong,Sichuan,China,98105.0,APAC,North Asia
TA-11385,Tom Ashbrook,Home Office,Lusaka,Lusaka,Zambia,,Africa,Africa
TA-21385,Tom Ashbrook,Home Office,New York City,New York,United States,10024.0,US,East
TB-11055,Ted Butterfield,Consumer,Basra,Al Basrah,Iraq,,EMEA,EMEA
TB-11175,Thomas Boland,Corporate,Shinyanga,Shinyanga,Tanzania,,Africa,Africa
TB-11190,Thomas Brumley,Home Office,Baghdad,Baghdad,Iraq,,EMEA,EMEA
TB-11250,Tim Brockman,Consumer,Kigali,Kigali,Rwanda,,Africa,Africa
TB-11280,Toby Braunhardt,Consumer,Bamako,Bamako,Mali,,Africa,Africa
TB-11355,Todd Boyes,Corporate,Lagos,Lagos,Nigeria,,Africa,Africa
TB-11400,Tom Boeckenhauer,Consumer,Kankan,Kankan,Guinea,,Africa,Africa
TB-11520,Tracy Blumstein,Consumer,Windhoek,Khomas,Namibia,,Africa,Africa
TB-11595,Troy Blackwell,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
TB-11625,Trudy Brown,Consumer,Bagcilar,Istanbul,Turkey,,EMEA,EMEA
TB-21055,Ted Butterfield,Consumer,Vincennes,Ile-de-France,France,12180.0,EU,Central
TB-21175,Thomas Boland,Corporate,Henderson,Kentucky,United States,42420.0,US,South
TB-21190,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,India,10011.0,APAC,Central Asia
TB-21250,Tim Brockman,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,10024.0,LATAM,Caribbean
TB-21280,Toby Braunhardt,Consumer,Norman,Oklahoma,United States,73071.0,US,Central
TB-21355,Todd Boyes,Corporate,Patrocínio,Minas Gerais,Brazil,30328.0,LATAM,South
TB-21400,Tom Boeckenhauer,Consumer,New York City,New York,United States,10024.0,US,East
TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East
TB-21595,Troy Blackwell,Consumer,Madrid,Madrid,Spain,53209.0,EU,South
TB-21625,Trudy Brown,Consumer,New York City,New York,United States,10009.0,US,East
TC-10980,Tamara Chand,Corporate,Baku,Baki,Azerbaijan,,EMEA,EMEA
TC-11145,Theresa Coyne,Corporate,Magnitogorsk,Chelyabinsk,Russia,,EMEA,EMEA
TC-11295,Toby Carlisle,Consumer,Montréal,Quebec,Canada,,Canada,Canada
TC-11475,Tony Chapman,Home Office,Ottawa,Ontario,Canada,,Canada,Canada
TC-11535,Tracy Collins,Home Office,Likasi,Katanga,Democratic Republic of the Congo,,Africa,Africa
TC-20980,Tamara Chand,Corporate,Lafayette,Indiana,United States,47905.0,US,Central
TC-21145,Theresa Coyne,Corporate,Mexico City,Distrito Federal,Mexico,8701.0,LATAM,North
TC-21295,Toby Carlisle,Consumer,Everett,Massachusetts,United States,2149.0,US,East
TC-21475,Tony Chapman,Home Office,Columbus,Georgia,United States,31907.0,US,South
TC-21535,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,94110.0,APAC,Oceania
TD-10995,Tamara Dahlen,Consumer,Izmir,Izmir,Turkey,,EMEA,EMEA
TD-20995,Tamara Dahlen,Consumer,San Diego,California,United States,92037.0,US,West
TG-11310,Toby Gnade,Consumer,Bishkek,Bishkek,Kyrgyzstan,,EMEA,EMEA
TG-11640,Trudy Glocke,Consumer,Behshahr,Mazandaran,Iran,,EMEA,EMEA
TG-21310,Toby Gnade,Consumer,Los Angeles,California,United States,90049.0,US,West
TG-21640,Trudy Glocke,Consumer,Ghent,East Flanders,Belgium,33614.0,EU,Central
TH-11100,Thea Hendricks,Consumer,Sofia,Sofiya-Grad,Bulgaria,,EMEA,EMEA
TH-11115,Thea Hudgings,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa
TH-11235,Tiffany House,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
TH-11550,Tracy Hopkins,Home Office,Kisangani,Orientale,Democratic Republic of the Congo,,Africa,Africa
TH-21100,Thea Hendricks,Consumer,Lyon,Rhône-Alpes,France,43615.0,EU,Central
TH-21115,Thea Hudgings,Corporate,Kuala Lumpur,Kuala Lumpur,Malaysia,19140.0,APAC,Southeast Asia
TH-21235,Tiffany House,Corporate,Sydney,New South Wales,Australia,75081.0,APAC,Oceania
TH-21550,Tracy Hopkins,Home Office,Bangkok,Bangkok,Thailand,48227.0,APAC,Southeast Asia
TM-11010,Tamara Manning,Consumer,Kulob,Khatlon,Tajikistan,,EMEA,EMEA
TM-11490,Tony Molinari,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
TM-21010,Tamara Manning,Consumer,Trier,Rhineland-Palatinate,Germany,84057.0,EU,Central
TM-21490,Tony Molinari,Consumer,Camagüey,Camagüey,Cuba,73120.0,LATAM,Caribbean
TN-11040,Tanja Norvell,Home Office,Bagamoyo,Pwani,Tanzania,,Africa,Africa
TN-21040,Tanja Norvell,Home Office,Phoenix,Arizona,United States,85023.0,US,West
TP-11130,Theone Pippenger,Consumer,Gdynia,Pomerania,Poland,,EMEA,EMEA
TP-11415,Tom Prescott,Consumer,Toronto,Ontario,Canada,,Canada,Canada
TP-11565,Tracy Poddar,Corporate,Targu Jiu,Gorj,Romania,,EMEA,EMEA
TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,United States,48227.0,US,Central
TP-21415,Tom Prescott,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East
TP-21565,Tracy Poddar,Corporate,Farnborough,England,United Kingdom,97405.0,EU,North
TR-11325,Toby Ritter,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa,Africa
TR-21325,Toby Ritter,Consumer,José Bonifácio,São Paulo,Brazil,52402.0,LATAM,South
TS-11085,Thais Sissman,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
TS-11160,Theresa Swint,Corporate,Accra,Greater Accra,Ghana,,Africa,Africa
TS-11205,Thomas Seio,Corporate,Ndola,Copperbelt,Zambia,,Africa,Africa
TS-11340,Toby Swindell,Consumer,Bissau,Bissau,Guinea-Bissau,,Africa,Africa
TS-11370,Todd Sumrall,Corporate,Melitopol',Zaporizhzhya,Ukraine,,EMEA,EMEA
TS-11430,Tom Stivers,Corporate,Podgorica,Podgorica,Montenegro,,EMEA,EMEA
TS-11505,Tony Sayre,Consumer,Algiers,Alger,Algeria,,Africa,Africa
TS-11610,Troy Staebel,Consumer,Zanjan,Zanjan,Iran,,EMEA,EMEA
TS-11655,Trudy Schmidt,Consumer,Dakar,Dakar,Senegal,,Africa,Africa
TS-21085,Thais Sissman,Consumer,Tegucigalpa,Francisco Morazán,Honduras,85023.0,LATAM,Central
TS-21160,Theresa Swint,Corporate,Manila,National Capital,Philippines,17403.0,APAC,Southeast Asia
TS-21205,Thomas Seio,Corporate,Canberra,Australian Capital Territory,Australia,94109.0,APAC,Oceania
TS-21340,Toby Swindell,Consumer,Porirua,Wellington,New Zealand,90036.0,APAC,Oceania
TS-21370,Todd Sumrall,Corporate,Chicago,Illinois,United States,60623.0,US,Central
TS-21430,Tom Stivers,Corporate,Outreau,Nord-Pas-de-Calais,France,98103.0,EU,Central
TS-21505,Tony Sayre,Consumer,Boulogne-Billancourt,Ile-de-France,France,44105.0,EU,Central
TS-21610,Troy Staebel,Consumer,San Francisco,California,United States,94122.0,US,West
TS-21655,Trudy Schmidt,Consumer,El Paso,Texas,United States,79907.0,US,Central
TT-11070,Ted Trevino,Consumer,Kumasi,Ashanti,Ghana,,Africa,Africa
TT-11220,Thomas Thornton,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa,Africa
TT-11265,Tim Taslimi,Corporate,Lublin,Lublin,Poland,,EMEA,EMEA
TT-11460,Tonja Turnell,Home Office,Durres,Durrës,Albania,,EMEA,EMEA
TT-21070,Ted Trevino,Consumer,Agra,Uttar Pradesh,India,98103.0,APAC,Central Asia
TT-21220,Thomas Thornton,Consumer,Mixco,Guatemala,Guatemala,91911.0,LATAM,Central
TT-21265,Tim Taslimi,Corporate,Suihua,Heilongjiang,China,46203.0,APAC,North Asia
TT-21460,Tonja Turnell,Home Office,Fort Worth,Texas,United States,76106.0,US,Central
TW-11025,Tamara Willingham,Home Office,Lagos,Lagos,Nigeria,,Africa,Africa
TW-21025,Tamara Willingham,Home Office,La Baule-Escoublac,Pays de la Loire,France,98105.0,EU,Central
TZ-11445,Tom Zandusky,Corporate,Galati,Galati,Romania,,EMEA,EMEA
TZ-11580,Tracy Zic,Consumer,Ashgabat,Ashgabat,Turkmenistan,,EMEA,EMEA
TZ-21445,Tom Zandusky,Corporate,Luoyang,Guangdong,China,,APAC,North Asia
TZ-21580,Tracy Zic,Consumer,Leeds,England,United Kingdom,80027.0,EU,North
VB-11745,Victoria Brennan,Corporate,Loubomo,Niari,Republic of the Congo,,Africa,Africa
VB-21745,Victoria Brennan,Corporate,Rochester,New York,United States,14609.0,US,East
VD-11670,Valerie Dominguez,Consumer,Bursa,Bursa,Turkey,,EMEA,EMEA
VD-21670,Valerie Dominguez,Consumer,Soyapango,San Salvador,El Salvador,84062.0,LATAM,Central
VF-11715,Vicky Freymann,Home Office,Kananga,Kasai-Occidental,Democratic Republic of the Congo,,Africa,Africa
VF-21715,Vicky Freymann,Home Office,Toledo,Parana,Brazil,60126.0,LATAM,South
VG-11790,Vivek Gonzalez,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa,Africa
VG-11805,Vivek Grady,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA
VG-21790,Vivek Gonzalez,Consumer,San Luis,San Luis,Argentina,92037.0,LATAM,South
VG-21805,Vivek Grady,Corporate,Thiruvananthapuram,Kerala,India,60653.0,APAC,Central Asia
VM-11685,Valerie Mitchum,Home Office,Luhans'k,Luhans'k,Ukraine,,EMEA,EMEA
VM-11835,Vivian Mathis,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
VM-21685,Valerie Mitchum,Home Office,Bergen op Zoom,North Brabant,Netherlands,5408.0,EU,Central
VM-21835,Vivian Mathis,Consumer,Friedberg,Hesse,Germany,19711.0,EU,Central
VP-11730,Victor Preis,Home Office,Istanbul,Istanbul,Turkey,,EMEA,EMEA
VP-11760,Victoria Pisteka,Corporate,Kaluga,Kaluga,Russia,,EMEA,EMEA
VP-21730,Victor Preis,Home Office,Brisbane,Queensland,Australia,10011.0,APAC,Oceania
VP-21760,Victoria Pisteka,Corporate,Madrid,Madrid,Spain,43229.0,EU,South
VS-11820,Vivek Sundaresam,Consumer,Zlatoust,Chelyabinsk,Russia,,EMEA,EMEA
VS-21820,Vivek Sundaresam,Consumer,Zigong,Sichuan,China,60540.0,APAC,North Asia
VT-11700,Valerie Takahito,Home Office,Burgas,Burgas,Bulgaria,,EMEA,EMEA
VT-21700,Valerie Takahito,Home Office,Masterton,Wellington,New Zealand,19143.0,APAC,Oceania
VW-11775,Victoria Wilson,Corporate,Prague,Prague,Czech Republic,,EMEA,EMEA
VW-21775,Victoria Wilson,Corporate,San Francisco,California,United States,94122.0,US,West
WB-11850,William Brown,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
WB-21850,William Brown,Consumer,Los Angeles,California,United States,90049.0,US,West
XP-11865,Xylona Preis,Consumer,Kirovohrad,Kirovohrad,Ukraine,,EMEA,EMEA
XP-21865,Xylona Preis,Consumer,Mejicanos,San Salvador,El Salvador,33021.0,LATAM,Central
YC-11895,Yoseph Carroll,Corporate,Edmonton,Alberta,Canada,,Canada,Canada
YC-21895,Yoseph Carroll,Corporate,London,England,United Kingdom,19711.0,EU,North
YS-11880,Yana Sorensen,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
YS-21880,Yana Sorensen,Corporate,Seattle,Washington,United States,98103.0,US,West
ZC-11910,Zuschuss Carroll,Consumer,Maiduguri,Borno,Nigeria,,Africa,Africa
ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,77041.0,EU,Central
ZD-11925,Zuschuss Donatelli,Consumer,Arbil,Arbil,Iraq,,EMEA,EMEA
ZD-21925,Zuschuss Donatelli,Consumer,Madero,Tamaulipas,Mexico,32216.0,LATAM,North
